"","ds","dep_var","trend","season","holiday","competitor_sales_b","events","tv_s","ooh_s","print_s","facebook_s","search_s","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"333",2016-05-09,889373.333333334,692185.507832757,-257704.249759319,0,499222.752083843,0,1.40358396184627,64201.2877560215,703.02459389794,6.78332131936608e-08,72.7029623895763,79.4492678430278,0,998761.878321463,"2_576_2",6,FALSE
"334",2016-05-16,1915375,692466.193419475,-263608.009087902,0,515801.421587579,0,0.0965046689603603,46550.7000885831,3.32899431823196,21208.749277265,0.142921449374875,4464.51902782069,0,1016887.14273326,"2_576_2",6,FALSE
"335",2016-05-23,1006845,692746.879006194,-298772.134037008,0,558797.036587726,0,0.00663524627696284,84609.9462906682,0.0156947141004875,4.47728526332648,0.000280583942019293,8640.12818455996,0,1046026.35592795,"2_576_2",6,FALSE
"336",2016-05-30,869198.333333334,693027.564560329,-337575.550643328,-23138.9914573467,491378.845073881,0,0.000456210929692556,64496.3561975907,7.39920016512555e-05,0.000839992554563085,47.8608186231937,2980.65354806568,0,891216.73946801,"2_576_2",6,FALSE
"337",2016-06-06,727250,693308.250114465,-349129.745387719,0,411985.444552183,0,3.13670964045567e-05,46797.6693654615,3.48831825743928e-07,1.5758900169795e-07,46.5987550710534,641.757355189673,0,803649.974786524,"2_576_2",6,FALSE
"338",2016-06-13,753730,693588.9356686,-331333.396742168,0,427109.282048445,0,2.15666629606472e-06,32575.9615145083,1.64455130122576e-09,2.95648969884173e-11,83.1555686795927,682.155524378179,0,822706.093584601,"2_576_2",6,FALSE
"339",2016-06-20,999196.666666667,693869.621222736,-309150.816092969,0,511253.798671078,0,16934.5303151413,83674.6689733421,7.75316006958279e-12,11308.6744562942,103.36868080939,110.90174258322,0,1008104.74796902,"2_576_2",6,FALSE
"340",2016-06-27,845843.333333333,694150.306776872,-299999.161776497,0,479738.152385058,0,1207.82019711252,63633.7818509709,3.65519099463595e-14,2.25545679073186,87.6424922959837,92.7915716670071,0,938913.58895427,"2_576_2",6,FALSE
"341",2016-07-04,1126016.66666667,694430.992331007,-289935.367170317,57607.9610692146,592281.424274433,0,5186.51402686543,46076.6819406009,10522.8218431335,0.000423145881404249,123.725126321303,124.273551927543,0,1116419.02741633,"2_576_2",6,FALSE
"342",2016-07-11,1140978.33333333,694711.677885143,-251616.76541201,0,646142.115739166,0,360.577341833672,32021.0751342437,53.099303848304,7.93853904001512e-08,158.304497114635,616.792760377533,0,1122446.8772498,"2_576_2",6,FALSE
"343",2016-07-18,1242656.66666667,694992.363357506,-182777.582779009,0,649091.324301213,0,219.872269613619,104485.2519904,9157.45454882074,20047.2736302824,80.8787389834864,530.767843049887,0,1295827.60390086,"2_576_2",6,FALSE
"344",2016-07-25,1293483.33333333,695273.048829869,-116380.871771088,0,730985.535559043,0,15.1245374980089,83836.1913061001,45.7915290635143,4.20326018779186,160.780236412022,2494.29067381551,0,1396434.0941609,"2_576_2",6,FALSE
"345",2016-08-01,1484843.33333333,695553.734302232,-86443.5926209155,0,746199.493890112,0,35049.9946979958,95477.4825253798,0.215943781071433,35950.4654259466,251.542279141801,2753.01724711711,0,1524792.35369079,"2_576_2",6,FALSE
"346",2016-08-08,1485698.33333333,695834.419774595,-88269.5248416551,0,838606.275070353,0,2603.87277453622,74824.888720474,53.1860255368499,8.31306967150614,338.88443049412,5906.41842999964,0,1529906.73345401,"2_576_2",6,FALSE
"347",2016-08-15,1556608.33333333,696115.105246958,-81191.4988754177,0,808216.375483538,0,43375.2307686632,55667.9038328978,0.25082634969655,2081.47251774499,0.669469680511908,9353.43257598332,0,1533618.9418464,"2_576_2",6,FALSE
"348",2016-08-22,1391206.66666667,696395.790719321,-32719.9792667224,0,748373.425666095,0,3285.16833412051,39556.1257854322,90170.468338971,915.322577660464,0.00131431819219741,10796.5384490882,0,1556772.86191828,"2_576_2",6,FALSE
"349",2016-08-29,2018783.33333333,696676.476191685,46197.1304423425,0,1029349.82230497,0,31617.2957018962,89519.5237567794,973.225162999227,0.172550393578337,446.293140202186,1019.46099518659,0,1895799.40024646,"2_576_2",6,FALSE
"350",2016-09-05,2170721.66666667,696957.161642631,114731.500979644,5100.45766373375,1105342.56149516,0,38801.1811674928,87865.6149270869,3354.67708364044,11.1985344962234,618.685282763394,238.464799357615,0,2053021.503576,"2_576_2",6,FALSE
"351",2016-09-12,2247670,697237.847093577,147018.069969277,0,1240828.2897469,0,2907.59829420198,96082.602591673,16.1539439382668,0.00210105384952942,718.371585286936,1342.39861729217,0,2186151.3339432,"2_576_2",6,FALSE
"352",2016-09-19,2192026.66666667,697518.532544523,155616.489433347,0,1129108.32514501,0,201.157098571473,82443.4868080798,140892.115375913,29941.8626454725,764.450929358708,3858.07807301988,0,2240344.49805329,"2_576_2",6,FALSE
"353",2016-09-26,1895213.33333333,697799.217995469,169497.04312312,0,1046920.33014885,0,13.8366107243316,94959.9522922355,5535.48493657086,6.6646175118432,558.132084163453,513.339879267488,0,2015804.00168791,"2_576_2",6,FALSE
"354",2016-10-03,2232910,698079.903446416,198008.551447278,0,1085400.22942071,0,347984.086899311,94433.2381399641,57018.8248440993,16308.25483145,732.456694724572,2604.3800015317,0,2500569.92572549,"2_576_2",6,FALSE
"355",2016-10-10,2406035,698360.588897362,226260.002371735,83867.0754311515,1308856.96081405,0,91896.7635705959,73807.3044712975,76088.8265563205,20951.5656329664,1125.44243802171,12043.8729831802,0,2593258.40316668,"2_576_2",6,FALSE
"356",2016-10-17,2252445,698641.274432877,244249.957214878,0,1142896.47343235,0,261334.100691022,67975.7488497121,683.592576427926,38765.3392206538,992.377930672018,21063.2363089269,0,2476602.10065752,"2_576_2",6,FALSE
"357",2016-10-24,2663125,698921.959968391,267640.786102893,0,1418280.96561694,0,40420.5375412036,91921.989126272,48906.1944982208,44859.1637103775,1222.47032853078,12594.0226865457,0,2624768.08957937,"2_576_2",6,FALSE
"358",2016-10-31,2974771.66666667,699202.645503906,318879.705160648,0,1516883.85119858,0,279906.647382466,71382.4540880673,331.972025201198,50820.2869271039,1925.50894933087,6895.40338852921,0,2946228.47462383,"2_576_2",6,FALSE
"359",2016-11-07,2826128.33333333,699483.331039421,390016.637617606,-88762.665682237,1498993.93203435,0,47512.4437586471,90394.0842516305,70272.2108219658,56784.3796595585,1370.67505502688,22536.326925995,0,2788601.35548197,"2_576_2",6,FALSE
"360",2016-11-14,3182900,699764.016574936,436395.687723168,0,1626693.62748455,0,155248.060801026,69922.3196643866,590.456156769617,39233.1772956187,2.76049061267772,14980.5330301104,0,3042830.63922118,"2_576_2",6,FALSE
"361",2016-11-21,2964696.66666667,700044.702110451,416560.995556642,-77422.3124450683,1532471.19151944,0,30904.3580749347,90461.8508608625,28515.7991592558,53733.4832425962,0.00541966673279166,12744.7768368367,0,2788014.85033561,"2_576_2",6,FALSE
"362",2016-11-28,2848525,700325.387645965,337505.760661314,0,1584187.4823292,0,2274.23961252856,69986.8391845529,11612.5122083684,32741.9819902894,8149.39520423167,23584.0840793772,0,2770367.68291582,"2_576_2",6,FALSE
"363",2016-12-05,2740160,700606.073296617,253795.137955836,0,1397551.47642039,0,11071.6429501861,100234.164364674,59.0280165099712,5469.07568301882,7792.59309870216,82080.6621272357,0,2558659.85391317,"2_576_2",6,FALSE
"364",2016-12-12,2380508.33333333,700886.75894727,218352.90300096,0,1341551.1364351,0,779.584304431276,79530.4972218705,0.278387456213688,15429.4231180768,5840.32689858539,29712.2254849852,0,2392083.13379873,"2_576_2",6,FALSE
"365",2016-12-19,2230915,701167.444597922,235370.679182095,285818.667569517,1209662.77393585,0,53.6898200787826,107849.643424313,0.00131244690315819,2203.73497161043,4922.16549852802,3401.60090568159,0,2550450.40121804,"2_576_2",6,FALSE
"366",2016-12-26,3659425,701448.130248574,262309.966856731,876104.698804632,1311988.10823657,0,289991.766828498,87313.0926351188,6.18746949325545e-06,59069.5283466995,6226.45918513965,212.45091029875,0,3594664.20205845,"2_576_2",6,FALSE
"367",2017-01-02,2827008.33333333,701728.815899226,254628.442820883,218016.06323633,1272609.71612202,0,200305.611738688,114388.380862233,144717.942531399,28064.351626623,5741.39149242376,43218.9831862767,0,2983419.6995161,"2_576_2",6,FALSE
"368",2017-01-09,2042143.33333333,702009.501549878,204962.688977515,0,1156721.45076142,0,23982.9187227209,94252.3582821913,7099.62682349997,40460.5105340062,5210.04429859579,23914.3094781911,0,2258613.40942802,"2_576_2",6,FALSE
"369",2017-01-16,2113358.33333333,702290.187179305,141148.476117767,-82754.8809800209,1137288.95482212,0,6581.07871923506,73631.5989855119,988.10864438249,46205.7697891709,4575.74061916907,43068.0065690827,0,2073023.04046572,"2_576_2",6,FALSE
"370",2017-01-23,2179918.33333333,702570.872808731,93712.2460233871,0,1187698.7481058,0,458.905840549735,54620.1908650731,63834.8151066773,51864.6386233825,4966.26637847038,13075.9827920776,0,2172802.66654415,"2_576_2",6,FALSE
"371",2017-01-30,2370613.33333333,702851.558438158,69810.4150294835,0,1204551.34421477,0,76122.5209443605,38716.5814520647,500.500262539442,27985.4230292874,5371.30688581093,22904.3949628988,0,2148814.04521938,"2_576_2",6,FALSE
"372",2017-02-06,1814556.66666667,703132.244067584,54590.8303933637,0,1026576.4427163,0,6244.15590413399,26459.7759531775,2.36698447170695,6.15417117193456,3055.4452678445,2588.25099617868,0,1822655.66645423,"2_576_2",6,FALSE
"373",2017-02-13,1951668.33333333,703412.929697011,29691.2171591479,0,1067601.10996764,0,435.0958360966,84116.1535233335,0.011159202387391,69671.7163834846,6.35556417749032,7521.15725716404,0,1962455.74654726,"2_576_2",6,FALSE
"374",2017-02-20,1918238.33333333,703693.615326437,-12058.9207871586,-4702.5184353811,1041674.48291145,0,29.943004900947,64040.4431177818,59349.1173929325,20.6054303150947,0.0124786938723264,10064.8131116711,0,1862111.59355164,"2_576_2",6,FALSE
"375",2017-02-27,1472390,703974.300955864,-63946.057559884,0,815000.556518854,0,2.05888294062796,46416.2214927796,444.612949903674,115420.35411337,1234.67810411415,20076.5547146067,0,1638623.28017255,"2_576_2",6,FALSE
"376",2017-03-06,1477865,704254.98659017,-110348.992711328,0,795769.686854037,0,0.141560532723799,32282.1629285779,92595.126765573,54.924728059947,1720.46436492063,7129.11504766282,0,1523457.61612821,"2_576_2",6,FALSE
"377",2017-03-13,1300166.66666667,704535.672224477,-135608.271097146,0,699126.88699968,0,3600.99342731929,21746.9371686341,1035.28947014196,0.0103072684818785,1394.5425788907,17629.204638528,0,1313461.26571779,"2_576_2",6,FALSE
"378",2017-03-20,1160205,704816.357858784,-135764.550048891,0,614106.959330086,0,249.498429266655,14314.7838475553,126279.534821069,1.93372217667288e-06,1050.62199519952,17776.7560165454,0,1342829.96225155,"2_576_2",6,FALSE
"379",2017-03-27,1356871.66666667,705097.04349309,-126205.0036427,0,759805.703316983,0,17.1635381983199,49971.2880299294,2817.98264852466,11804.9157011184,1815.98301589844,23366.8241825885,0,1428491.90028363,"2_576_2",6,FALSE
"380",2017-04-03,1355833.33333333,705377.729127397,-133625.715858009,0,767705.447906327,0,1.18013393126848,35040.4423221536,13.5232700051559,2.36096642611215,1689.45559787494,1593.53397801707,0,1377797.95744412,"2_576_2",6,FALSE
"381",2017-04-10,1176266.66666667,705658.414761704,-172784.399189354,0,629852.9869966,0,0.0811411239874955,114029.925133796,0.0637602084824947,0.000442940772202731,1004.66166545522,138.605303264014,0,1277900.34001574,"2_576_2",6,FALSE
"382",2017-04-17,1955281.66666667,705939.10039601,-229098.263395994,0,518981.448106948,0,1687.06190940273,93865.56232227,0.000300594635713164,8.30990626977616e-08,875.220237388852,1415.23434795638,0,1093665.36422466,"2_576_2",6,FALSE
"383",2017-04-24,1029928.33333333,706093.327630447,-269287.62576227,0,561658.839820346,0,116.412542402852,107777.679513021,1.41713933118451e-06,1.55900170825459e-11,708.852878453333,5510.85326625489,0,1112578.33989007,"2_576_2",6,FALSE
"384",2017-05-01,2263143.33333333,706247.554864884,-274176.711436941,0,479772.605359571,0,61655.4889692315,87238.0684522721,6.68103699013995e-09,2.92480594538057e-15,402.599340962206,1383.3097338307,0,1062522.91528382,"2_576_2",6,FALSE
"385",2017-05-08,813771.666666667,706401.782099321,-259615.593446305,0,442089.028040467,0,4878.4885494722,107189.728937442,3.14974359126115e-11,5.48715872012153e-19,406.34174761668,1360.8769088264,0,1002710.65283684,"2_576_2",6,FALSE
"386",2017-05-15,880871.666666667,706556.009333758,-260147.191183689,0,499058.294289251,0,338.938383688688,86626.1934164234,1.48493186092694e-13,1.02943276860332e-22,0.803735627010067,6542.69935655316,0,1038975.74733161,"2_576_2",6,FALSE
"387",2017-05-22,919185,706710.236568196,-291175.875264968,0,513397.181011533,0,23.3207424448999,77996.2537521339,7.0006416957676e-16,24206.419503285,0.00157791606612925,9642.82939805632,0,1040800.3672886,"2_576_2",6,FALSE
"388",2017-05-29,826321.666666667,706864.463802633,-332000.649353739,-23138.9914573467,455027.223143794,0,1.60351317672416,58482.4302830813,24821.35290158,5.20220515297437,174.669177407702,1846.40838831863,0,892083.712604059,"2_576_2",6,FALSE
"389",2017-06-05,833798.333333333,706884.279432434,-349649.289821269,0,442920.142405913,0,2740.12781880108,66528.8378950622,138.48954869079,15818.2019090393,377.939144237142,223.025298721024,0,885981.753631629,"2_576_2",6,FALSE
"390",2017-06-12,746271.666666667,706904.095062235,-335685.679399985,0,422104.775351715,0,189.503071826258,48508.3579990439,0.653467738553869,3.23628524702557,258.544480012493,219.758446158523,0,842503.244763992,"2_576_2",6,FALSE
"391",2017-06-19,1036406.66666667,706923.910692037,-312281.268267678,0,534483.250008325,0,61036.2213892597,33899.9211559635,0.0030807556154909,3.06647767490494,592.084065468907,253.030100052864,0,1024910.21870186,"2_576_2",6,FALSE
"392",2017-06-26,927931.666666667,706943.726321838,-300907.214720073,0,502889.872380796,0,4822.18452467929,89144.9121590694,7929.66048785864,0.000575303826260228,418.40396458215,31.7293590354253,0,1011273.27505309,"2_576_2",6,FALSE
"393",2017-07-03,1126943.33333333,706963.54195164,-293145.800576137,57607.9610692146,591493.927714158,0,2137.81286550553,68736.9858915099,55481.1941679739,52774.1929724928,949.560274494173,942.918565031091,0,1243942.29489588,"2_576_2",6,FALSE
"394",2017-07-10,1184220,706983.357581441,-261172.033474493,0,670486.451754095,0,147.657743033506,50385.9553849742,400.270273595782,13.6935921823894,975.303566151472,706.916417076083,0,1168927.57283806,"2_576_2",6,FALSE
"395",2017-07-17,1315508.33333333,707003.173211242,-196137.266107995,0,645066.605889497,0,3843.56854532852,82056.521370068,140122.515995153,0.00256920683265723,1063.99416135122,135.794060523471,0,1383154.90969438,"2_576_2",6,FALSE
"396",2017-07-24,1279360,707022.964847284,-126190.155518207,0,723741.246080859,0,266.443925812729,62150.9390824169,5293.20729146715,4.8200277655916e-07,1082.02922000573,2502.00160755834,0,1375868.67653768,"2_576_2",6,FALSE
"397",2017-07-31,1455811.66666667,707042.756483326,-88684.9729823756,0,751761.527785226,0,5464.71875607619,96396.6831264625,803.856794149727,9.04273920361556e-11,1586.76100037992,2038.79342725487,0,1476410.1243905,"2_576_2",6,FALSE
"398",2017-08-07,1553355,707062.548119368,-87228.1668256374,0,834506.03166525,0,380.146014927043,93141.1299678945,50181.8013390599,1.69648674823272e-14,2444.22536672434,1532.00541570687,0,1602019.72106329,"2_576_2",6,FALSE
"399",2017-08-14,1374855,707082.33975541,-85034.4904281993,0,712622.100144132,0,54924.936939445,72555.7427551474,344.583665385903,3.18273835186852e-18,5.02434144418735,6700.6906930108,0,1469200.92786578,"2_576_2",6,FALSE
"400",2017-08-21,1970110,707102.131391452,-44535.4664660714,0,1065160.54950713,0,4275.54395554708,53680.8154766964,68387.6244485789,3515.94992852029,0.00986469210163155,9712.73708906643,0,1867299.89519561,"2_576_2",6,FALSE
"401",2017-08-28,2336431.66666667,707121.923027494,31622.4797417867,0,1189737.41377003,0,315037.93429777,37967.3385082187,562.813744674972,1716.57277886555,3861.83985356249,31923.3666169091,0,2319551.68233931,"2_576_2",6,FALSE
"402",2017-09-04,2002065,707114.822659879,104904.177750247,5100.45766373375,1133594.67947137,0,65562.1373974487,25903.9782131222,2.66271930965212,0.324969787392972,4128.5196260852,18288.7884591936,0,2064600.54893017,"2_576_2",6,FALSE
"403",2017-09-11,2027418.33333333,707107.722292263,143795.835794367,0,999680.040801186,0,149025.088340395,87686.1107330367,7900.50920858367,836.419594411882,2957.42225750705,1543.79427116887,0,2100532.94329292,"2_576_2",6,FALSE
"404",2017-09-18,1886570,707100.621924648,154434.162551193,0,1067501.484864,0,14996.5438771162,67362.2337063396,39.1799625108118,0.157610557127962,3953.43041255058,4359.56046651445,0,2019747.37537543,"2_576_2",6,FALSE
"405",2017-09-25,2529721.66666667,707093.521557033,165799.334151513,0,1257731.63186267,0,244796.727489778,89996.9066057923,0.184757310939172,11120.1937160019,5951.05145318557,13713.0159630871,0,2496202.56755637,"2_576_2",6,FALSE
"406",2017-10-02,2357930,707086.421189417,192363.6781223,0,1323651.54328295,0,341942.436520778,83328.5015663264,0.000871030692506031,2.21553539992219,5669.68159742303,26688.8037048809,0,2680733.28239051,"2_576_2",6,FALSE
"407",2017-10-09,3003391.66666667,707079.320821802,221992.831334647,83867.0754311515,1382831.40063035,0,242528.648250245,107855.137176117,118986.688214516,38614.2417274346,6810.406634565,11438.3817821957,0,2922004.13200303,"2_576_2",6,FALSE
"408",2017-10-16,2283685,707072.220454186,241397.094784172,0,1292761.48154891,0,34417.1896138341,87318.8211937904,2184.28508317721,26923.8083523883,6164.23685547408,55345.533493671,0,2453584.67137961,"2_576_2",6,FALSE
"409",2017-10-23,2584721.66666667,707064.890399228,261855.357312135,0,1316349.20987727,0,119542.860133736,79493.4747774737,10.4401439284542,32463.3007732939,6693.15240689705,54616.9841921047,0,2578089.67001606,"2_576_2",6,FALSE
"410",2017-10-30,2565400,707057.56034427,307453.873498548,0,1410009.70594776,0,19037.3924878571,59826.5840551076,0.0492227792253278,38340.7989299786,7772.47489205951,6089.65618940256,0,2555588.09556776,"2_576_2",6,FALSE
"411",2017-11-06,3407085,707050.230289311,377566.661207248,408736.296070633,1575587.81622809,0,33743.544708342,105304.847232406,135213.104869654,20581.9914402335,10681.9962973013,16913.460380008,0,3391379.94872323,"2_576_2",6,FALSE
"412",2017-11-13,2803291.66666667,707042.900234353,432230.343165884,0,1587794.6917887,0,2499.31732851997,84677.4782946246,4100.30168600935,63282.9973292875,26.0975501255073,13347.1484080403,0,2895001.27578554,"2_576_2",6,FALSE
"413",2017-11-20,3303155,707035.570179395,425444.349343238,-77422.3124450683,1639826.49037983,0,137485.82618766,88560.4392436223,636.270764140095,18241.0923086327,0.051259277795618,12213.569378312,0,2952021.34659904,"2_576_2",6,FALSE
"414",2017-11-27,3103743.33333333,707028.240124437,353869.543452115,0,1694601.28884319,0,13355.8928986311,68184.9646168067,51295.9246262703,10887.6493033046,20455.5815440226,50057.508761791,0,2969736.59417057,"2_576_2",6,FALSE
"415",2017-12-04,2793875,707020.910069479,266259.377994681,0,1430734.10357172,0,53249.2395387588,80978.4149427913,355.840676514576,5327.78403528864,18635.3232053903,17119.0221531437,0,2579680.01618776,"2_576_2",6,FALSE
"416",2017-12-11,2260396.66666667,706816.628811608,220171.268629521,0,1280390.14819371,0,4128.45406691009,61169.617466238,1.68133106467533,15427.1892278739,14692.1909624449,44892.4021045531,0,2347689.58079393,"2_576_2",6,FALSE
"417",2017-12-18,2399176.66666667,706612.347553737,230043.746638671,0,1233390.85994855,0,171733.683850755,80348.0632793417,0.00792663978309041,2203.72443091401,15567.6222085972,71195.0049197806,0,2511095.06075699,"2_576_2",6,FALSE
"418",2017-12-25,3827520,706408.066295866,259111.025498262,285818.667569517,1159862.61161004,0,297177.726348611,60598.2927452037,98231.9665145765,59069.5280474766,12024.8733904238,119618.295421574,0,3057921.05344155,"2_576_2",6,FALSE
"419",2018-01-01,3109461.66666667,706203.785037995,259462.562213795,219285.813551758,1169607.37238618,0,55471.4373907901,43562.9023104434,29463.1066718688,28064.3516235532,12965.2990548753,182467.693751842,0,2706554.3239931,"2_576_2",6,FALSE
"420",2018-01-08,2228128.33333333,705999.503780124,215921.229584417,0,1248342.26285316,0,4323.77170955576,36265.8059957369,170.228813147446,40460.5105339722,13485.2935615358,194371.246047404,0,2459339.85287906,"2_576_2",6,FALSE
"421",2018-01-15,2202593.33333333,705795.222522254,151996.477155425,-82754.8809800209,1079479.74881541,0,79874.3905461521,24648.6947693743,102733.375948354,9.63711553895967,11823.9416817569,43971.5147293487,0,2117578.12230359,"2_576_2",6,FALSE
"422",2018-01-22,1918293.33333333,705589.755316164,100293.191792213,0,1007631.04055458,0,6614.84679266061,66707.6122907725,131850.791297862,0.00180808772542013,9816.82920470593,8834.51849187335,0,2037338.58754892,"2_576_2",6,FALSE
"423",2018-01-29,1862458.33333333,705384.288110075,72850.3531845246,0,971002.776513882,0,37657.9731586938,48659.628411771,3522.50757586183,3.39211031730136e-07,9070.72002825649,5611.22716270129,0,1853759.47414611,"2_576_2",6,FALSE
"424",2018-02-05,1975951.66666667,705178.820903986,57585.3102958618,0,1097669.22216689,0,2814.47744750386,34017.4970576182,11309.8424563497,500.335299693147,12563.4440460344,80253.1865756656,0,2001892.13624961,"2_576_2",6,FALSE
"425",2018-02-12,1827318.33333333,704973.353697896,35362.419663385,0,975735.393234414,0,5137.98001935738,66466.0463609915,57.3725614812168,0.0941138456267888,32.0752915053943,28907.2326377814,0,1816671.96758066,"2_576_2",6,FALSE
"426",2018-02-19,1656268.33333333,704767.886491807,-3509.73063643145,-4702.5184353811,914741.578293,0,357.165899976609,48455.2576427169,18951.3464471957,1.76564829747828e-05,0.0630073367109737,16688.1706057231,0,1695749.2193336,"2_576_2",6,FALSE
"427",2018-02-26,1703790,704562.419285718,-54571.4246383509,0,867946.292389527,0,6656.25795600687,69026.9463459249,62761.341545211,3.31249068621981e-09,4465.85559181535,13189.1746804455,0,1674036.8631563,"2_576_2",6,FALSE
"428",2018-03-05,1488115,704356.952079628,-103245.4130896,0,842020.004771511,0,464.223403827962,50634.0001160625,486.657029947468,6.21448482177769e-13,5537.48898639414,10750.5980986453,0,1511004.51139642,"2_576_2",6,FALSE
"429",2018-03-12,1727330,704151.484853914,-133064.370188165,0,818705.184733872,0,123953.958044983,78507.5425800024,128286.352394284,1.16588468492201e-16,5190.40460785714,3205.29372548904,0,1728935.85075224,"2_576_2",6,FALSE
"430",2018-03-19,1208246.66666667,703946.0176282,-137141.384963918,0,685027.643627206,0,11571.1336701891,58940.327258701,3043.32890394489,2.18728846801955e-20,3515.80635076321,3561.00214906994,0,1332463.87462416,"2_576_2",6,FALSE
"431",2018-03-26,1388960,703740.550402486,-127431.770778134,0,711361.087333175,0,26926.5573386129,77821.0537148754,3586.42443725955,4.10351975989063e-24,3866.46925201547,12631.3895582463,0,1412501.76125854,"2_576_2",6,FALSE
"432",2018-04-02,2408331.66666667,703535.083176771,-130054.254549142,0,608272.356582429,0,1963.74433555363,58325.7919531304,17.2954591945336,7.69851561237342e-28,2856.02748932382,4540.64578241427,0,1249456.69022967,"2_576_2",6,FALSE
"433",2018-04-09,1131721.66666667,703329.615951057,-163718.072016167,0,640065.15413632,0,135.584517253508,51159.3861921477,0.0815474414477221,1.44430016429449e-31,3315.98705216245,42652.1903220609,0,1276939.92770228,"2_576_2",6,FALSE
"434",2018-04-16,950015,703124.148725343,-219245.886949829,0,537587.242377046,0,9.32489408185414,35972.3953793763,0.000384451788380977,8062.68517920139,2210.06570905507,23515.2727830901,0,1091235.24848182,"2_576_2",6,FALSE
"435",2018-04-23,801298.333333333,702918.680131943,-264576.371231733,0,442017.576305149,0,0.641152216478844,89185.754897437,1.81247995078711e-06,1.57945594557483,1057.80841706755,2033.16900161821,0,972638.838131456,"2_576_2",6,FALSE
"436",2018-04-30,779838.333333334,702713.211538543,-275629.346539393,0,432637.202407219,0,0.0440829218740439,68775.6222738873,8.54485182131258e-09,108246.791725117,676.209067863374,981.814995598834,0,1038401.54955177,"2_576_2",6,FALSE
"437",2018-05-07,889546.666666667,702507.742945143,-262066.052972562,0,498536.577818069,0,0.0030309519093962,74804.5733690205,4.02843036225908e-11,47.0207699519142,1687.04374080304,59.7041758816957,0,1015576.61287726,"2_576_2",6,FALSE
"438",2018-05-14,862850,702302.274351744,-257768.949583795,0,467074.56276331,0,0.000208395185367373,55650.0155393741,21738.2892505621,109885.41303317,3.41804640617735,4362.7012395562,0,1103247.72484872,"2_576_2",6,FALSE
"439",2018-05-21,2601601.66666667,702096.805758344,-283929.116515342,0,522881.932147516,1561541.95107906,13.6361251095362,58781.1178831625,118.585204982903,48.7023305966361,0.00671072610683876,8586.00876178826,0,2570139.62948595,"2_576_2",6,FALSE
"440",2018-05-28,905008.333333334,701891.337164944,-325610.565951154,-23138.9914573467,501885.305109186,0,0.937588339263381,42075.2857146968,6653.09675484828,2073.98259554396,1332.50441514519,22298.801878042,0,929461.693812246,"2_576_2",6,FALSE
"441",2018-06-04,910551.666666667,701685.868571544,-349066.090120187,0,515185.511023519,0,0.0644646598571591,28974.5514263879,32.7256234888163,0.393376759333276,1779.71998073357,25638.5761830951,0,924231.320530001,"2_576_2",6,FALSE
"442",2018-06-11,923853.333333333,701480.365675705,-339739.545937725,0,489751.408755675,0,2160.16074776819,19376.3600547188,12683.9564670233,7.38006285527343e-05,1662.82021014733,4748.5428605288,0,892124.068907642,"2_576_2",6,FALSE
"443",2018-06-18,982420,701274.862779867,-315889.178241854,0,553850.404099413,0,149.208420746563,44670.1519103383,64.9429150529252,1.38455600211707e-08,2511.96255879745,12834.5480573565,0,999466.902499732,"2_576_2",6,FALSE
"444",2018-06-25,1056811.66666667,701069.359884028,-301992.469956369,0,571807.362302716,0,10.2621822240168,30943.8432754155,57591.9085104298,22015.2458904098,2333.12926842733,9564.30035898565,0,1093342.94171627,"2_576_2",6,FALSE
"445",2018-07-02,932326.666666667,700863.856988189,-295526.843190662,57607.9610692146,481983.875334532,0,8222.05872675092,90326.6900793024,424.053156873747,4.66978268632019,1231.97324616384,6621.40370840249,0,1051759.69890145,"2_576_2",6,FALSE
"446",2018-07-09,1126221.66666667,700658.35409235,-269558.369163693,0,603514.960875302,0,575.368486861782,69858.1768579801,69938.7885883197,67840.6013672881,2214.51990750822,6092.89438016472,0,1251135.29539208,"2_576_2",6,FALSE
"447",2018-07-16,1140006.66666667,700452.851196511,-209309.983175008,0,609292.877448147,0,3562.98230295154,75104.4271747387,585.481508860632,19.7644508334492,2289.75927748418,2504.71392246605,0,1184502.87410698,"2_576_2",6,FALSE
"448",2018-07-23,1479303.33333333,700247.348300672,-137135.993570355,0,781746.98678947,0,6039.10129456942,55914.2272960159,12299.4647244036,0.00370834617446223,4566.38524806999,10257.5327365789,0,1433935.05652777,"2_576_2",6,FALSE
"449",2018-07-30,1647193.33333333,700041.845084355,-92199.3280885618,0,932532.890668108,0,420.621738619999,39754.1065406988,62.8104666239455,6.95714000328589e-07,6209.29750901358,3217.02987328078,0,1590039.27379283,"2_576_2",6,FALSE
"450",2018-08-06,2009478.33333333,699836.341868038,-86165.9309522977,0,1026005.67742919,0,7559.68400212158,77859.8844399205,26253.2003453416,1.30521245337898e-10,8319.33053187104,84992.9379334426,0,1844661.12559762,"2_576_2",6,FALSE
"451",2018-08-13,1523443.33333333,699630.83865172,-87533.4019518062,0,854587.363671346,0,528.259447598126,58360.4970218354,148.045406022956,29034.1771902863,19.2826014190776,30036.7294113721,0,1584811.79144979,"2_576_2",6,FALSE
"452",2018-08-20,1420118.33333333,699425.335435403,-55105.3478000193,0,714282.292245987,0,156143.849774688,82715.7422091389,0.698599115065737,6.42625933679828,0.0378690068236309,16979.8477714804,0,1614448.88236414,"2_576_2",6,FALSE
